MAIN_ID,TIC_ID,OTYPES,V__vartyp,V__LoVmax,V__Vmax,V__R_Vmax,V__magtyp,V__UpVmin,V__Vmin,V__R_Vmin,V__UpPeriod,V__period,V__R_period,V__epoch,V__R_epoch,V__D_rt,V__R_D_rt,V__bibcode,RA,DEC,PLX_VALUE,PMRA,PMDEC,FLUX_B,FLUX_V,FLUX_R,FLUX_G,FLUX_J,IDS,angDist,Match_Method,Match_Score,Match_Mag,Match_PM,Match_Plx,Match_Aliases,Match_Mag_Band,Match_Mag_Diff,Match_PMRA_DiffPct,Match_PMDEC_DiffPct,Match_Plx_DiffPct,Match_Aliases_NumMatch
,420500461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
2MASX J11175726-1253336,421152732,*|G|G|IR,,,,,,,,,,,,,,,,,169.48875851433,-12.89276514641,,,,15.76,,14.53,20.767498,12.648,6dFGS gJ111757.3-125334|IRAS 11154-1237|LCRS B111526.4-123709|LEDA  946065|2MASX J11175726-1253336|Gaia EDR3 3564872337998405632,162.26633,co,-3,F,-,-,F,Tmag,3.1831,,,,0
,421260279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,421900736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 5996-1920-1,422072914,*|IR,,,,,,,,,,,,,,,,,122.40133279615,-16.09944966605,1.6026,-11.788,6.317,12.39,12.42,,12.512677,11.598,2MASS J08093631-1605580|TIC 422032433|TYC 5996-1920-1|Gaia DR2 5721232549536762880|Gaia EDR3 5721232549536762880,86.256228,co,-4,F,F,-,F,Vmag,4.380000000000001,183.42533616418964,116.00456042563972,,0
TYC 3994-429-1,422302977,*|IR,,,,,,,,,,,,,,,,,335.88100206448,59.28599231533,1.1759,5.726,1.328,12.82,12.15,,11.968211,10.814,2MASS J22233145+5917096|TIC 422302889|TYC 3994-429-1|Gaia DR2 2200406342406869120|Gaia EDR3 2200406342406869120|Gaia DR1 2200406338103916416,92.867459,co,-5,F,F,F,F,Vmag,2.177999999999999,178.12723130801402,104.08335203844749,58.527019687233285,0
TYC 6101-982-1,422383049,*|IR,,,,,,,,,,,,,,,,,182.67322462736,-21.66170114243,3.6906,-15.453,0.606,11.99,11.39,,11.203836,10.281,GSC 06101-00982|2MASS J12104158-2139420|TIC 422381016|TYC 6101-982-1|Gaia DR2 3517335674326940544|Gaia EDR3 3517335674326940544,47.415723,co,-5,F,F,F,F,Vmag,1.517999999999999,67.15482060874001,95.38633716282575,65.4762385160674,0
,422675737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 3026669986137862528,423124895,*|WD?,,,,,,,,,,,,,,,,,113.07300575672,-18.09330994289,3.7876,0.059,7.457,,,,20.657883,,Gaia DR2 3026669986137862528|Gaia EDR3 3026669986137862528,135.343395,co,-3,F,F,T,F,GAIAmag,8.667083000000002,100.4661415332106,139.03146280312586,22.86999533668521,0
TYC 5983-857-1,423124942,*,,,,,,,,,,,,,,,,,113.1719222947,-18.10751447933,1.9838,9.564,19.761,12.14,11.27,,11.013413,,TYC 5983-857-1|Gaia DR2 3026666790690506624|Gaia EDR3 3026666790690506624|Gaia DR1 3026666786387381376,174.478968,co,-5,F,F,F,F,Vmag,2.138,173.39027141508782,200.3820012394721,59.57871229733832,0
,423954063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,424439457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,425594181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 9285-289-1,426329335,*|IR,,,,,,,,,,,,,,,,,241.94568916956,-74.96954209344,1.4904,-9.616,-9.455,12.08,11.53,,11.555274,10.553,2MASS J16074696-7458103|TIC 426329270|TYC 9285-289-1|Gaia DR2 5782081756398562432|Gaia EDR3 5782081756398562432|Gaia DR1 5782081752097175168,174.318806,co,-3,F,F,T,F,Vmag,1.0500000000000007,31.03794490780915,52.78708498324703,7.579815070124662,0
* tet01 Ori A,427394748,Ae*|SB*|SB*|V*|NIR|**|Y*O|*|IR|Rad|Rad|X,E,,,,,,,,,65.4328,,,,,,2004AcA....54..207K,83.81593917292,-5.3873151943,2.6427,1.355,0.25,6.75,6.73,6.42,6.62754,6.09,"* tet01 Ori A|*  41 Ori A|** STF  748A|** PTR    1A|ADS  4186 A|ALS 14651|BD-05  1315A|Brun 587|CCDM J05353-0524BH|COUP   745|COUP J053515.8-052314|CSI-05  1315  8|CXOONC J053515.8-052314|GBS-VLA J053515.83-052314.1|GCRV  3410|GEN# +9.00010587|GEN# +2.19760587|GMR 12|HD  37020|HGAM    436|HIC  26220|HIP  26220|HR  1893|ISOY J053515.80-052315.2|JP11  5669|JP11  5668|2MASS J05351582-0523143|MAX  85|MLLA  440|Parenago  1865|PLX 1276|PMSC 05304-0527Aab|PMSC 05304-0527A|ROT   875|SBC9 340|SBC9 341|SKY#  9019|TCC  45|TIC 427394748|TYC 4774-953-1|UBV    5511|UBV M  51674|UCAC4 424-010226|USNO-B1.0 0846-00061568|uvby98 900010587|V* V1016 Ori|VISION J05351582-0523143|WDS J05353-0523A|WDS J05353-0523Aa,Ab|WEB  5123|WH 279|[FBG2002]  498|[FDM2003] X 326|[FDM2003] Opt 347|[FRM2016] 254|[GCS95] 177|[H97b] 1865|[HAB84] 73|[HC2000] 336|[LKP2003] 10|[LML2004] 230|[LRY2000] 121|[OW94] 158-314|[OW94] 158-314S|[RRS2008] 158-314|[S58]  93|[S78b]  75A|[SCB99]  94|[SCH2001]   1|[SEM2016] 418|[ZRK2004] 41|[ZRK2004] 158-314|Gaia EDR3 3017364132050194688|Gaia DR2 3017364132050194688",,tic,-1,F,F,T,T,Vmag,2.1112900000000003,11.792468183445623,103.04898353678843,11.360667481353508,4
,430258832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 3618-2049-1,430530755,*|IR,,,,,,,,,,,,,,,,,333.16652262367,52.30142235224,0.6804,-0.406,-1.538,12.15,11.7,,12.183538,11.462,2MASS J22123996+5218051|TIC 430530862|TYC 3618-2049-1|Gaia DR2 2004171137775596416|Gaia EDR3 2004171137775596416|Gaia DR1 2004171137775596416,116.142948,co,-5,F,F,F,F,Vmag,4.113000000000001,101.2920266679396,103.39292647629804,92.31158640764411,0
HD  74920,430625455,*|*|IR|UV|X,,,,,,,,,,,,,,,,,131.29308582987,-46.03867768552,0.5616,-8.203,9.256,9.46,9.09,8.58,7.486831,7.413,ALS  1148|CD-45  4496|CEL   2858|CPC  0  6461|CPD-45  2978|1E 0843.4-4551|GC 12076|GEN# +1.00074920|Glazar Vel  18|GOS G265.29-01.95 01|GSC 08151-01392|HD  74920|LS 1148|2MASS J08451034-4602192|PPM 313524|SAO 220397|SKY# 16796|TD1 13055|TIC 430625455|TYC 8151-1392-1|UBV    8503|UBV M  14702|UCAC4 220-029724|uvby98 100074920|[N75] 309|Gaia DR2 5329862966191325312|Gaia EDR3 5329862966191325312|Gaia DR1 5329862961881828608,,tic,-1,F,T,F,T,Vmag,1.5419999999999998,1.1170887945156935,1.8878309207991633,61.404819727255735,4
TYC 3646-1445-1,431423983,*|IR,,,,,,,,,,,,,,,,,356.45179215841,50.62148751303,1.1396,15.068,2.833,11.76,10.92,,10.619561,8.915,GSC 03646-01445|2MASS J23454842+5037173|TIC 431424012|TYC 3646-1445-1|Gaia DR2 1943789365090768256|Gaia EDR3 1943789365090768256|Gaia DR1 1943789360789569920,60.777322,co,-5,F,F,F,F,Vmag,1.3089999999999993,121.58723791376852,103.25319577968756,87.14051325104887,0
HD  21121,431481388,PM*|*|IR,,,,,,,,,,,,,,,,,49.42243147614,-75.80118339473,8.4036,-25.996,-94.922,9.03,8.1,,7.848748,6.496,CD-76   130|CPC 21.2   464|CPD-76   232|GEN# +1.00021121|GSC 09362-00878|HD  21121|2MASS J03174143-7548041|PPM 367990|TIC 431481386|TYC 9362-878-1|uvby98 100021121|Gaia DR2 4639384163736149888|Gaia EDR3 4639384163736149888|Gaia DR1 4639384159440276608,125.260325,co,-5,F,F,F,F,Vmag,5.5,905.5404923849215,887.8652058432934,445.8690865156643,0
,431481389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,431633352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
ATO J120.2919-19.8368,431879042,V*|*,SIN,,16.463856,,o,,16.602657,,,,,,,,,2018AJ....156..241H,120.29198,-19.8368,,,,,,,,,ATO J120.2919-19.8368|Gaia EDR3 5714096238037992832,82.617161,co,-1,-,-,-,F,,,,,,0
BD-19  2195,431879472,*,,,,,,,,,,,,,,,,,120.24997188233,-20.01891429114,3.2752,-2.157,-5.991,10.66,10.14,,10.04539,,BD-19  2195|CPD-19  2993|GSC 06003-00201|PPM 728172|TYC 6003-201-1|Gaia DR2 5714083696728174208|Gaia EDR3 5714083696733501056|Gaia DR1 5714083692432038144,63.350901,co,-5,F,F,F,F,Vmag,7.329999999999998,94.9480991549718,18.17057511257861,82.36608464839313,0
Gaia EDR3 5713220610166179328,431940255,*,,,,,,,,,,,,,,,,,120.40651796549,-20.2887161644,7.406,-1.122,1.025,,,,18.54924,,Gaia DR2 5713220610166179328|Gaia EDR3 5713220610166179328,110.586912,co,-3,F,F,T,F,GAIAmag,6.705140000000002,95.4857450934636,112.64384688733162,11.23159782402999,0
,432168104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,432364834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,432610098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 8193-1193-1,432829812,*|IR,,,,,,,,,,,,,,,,,146.89344765895,-51.13654426832,1.2706,-8.285,2.322,11.89,11.51,,11.422454,10.442,2MASS J09473442-5108115|TIC 432826177|TYC 8193-1193-1|Gaia DR2 5405778540374362880|Gaia EDR3 5405778540374362880|Gaia DR1 5405778536056781824,146.984957,co,-5,F,F,F,F,Vmag,6.69,94.64686080545846,95.77193196488628,85.63532538712606,0
IRAS 22437+6359,433699422,*|IR,,,,,,,,,,,,,,,,,341.39228920142,64.24481645289,0.5434,-4.635,-2.22,,,,11.382526,7.372,AKARI-IRC-V1 J2245341+641441|IRAS 22437+6359|2MASS J22453415+6414412|TIC 433699419|Gaia DR2 2211329303228811904|Gaia EDR3 2211329303228811904,119.293226,co,-5,F,F,F,F,GAIAmag,1.5276739999999993,115.51552724339123,69.14077920922553,87.61633895771233,0
,433977629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,434097152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,434395855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC  126-180-1,435936714,*|IR,,,,,,,,,,,,,,,,,83.51103707077,6.33317356134,3.0636,20.238,-21.26,12.09,11.27,,10.788594,9.333,2MASS J05340264+0619595|TIC 435931205|TYC  126-180-1|Gaia DR2 3333075392574767872|Gaia EDR3 3333075392574767872,13.390593,co,-5,F,F,F,F,GAIAmag,6.778006000000001,512.7880676192465,33.95895266229914,73.16162943495401,0
2MASX J05364119+0827473,436243444,GiC|GiC|*|G|IR,,,,,,,,,,,,,,,,,84.17172630088,8.46307473025,,-0.364,-0.754,,,,19.546856,13.543,CAIRNS J053641.31+082738.7|IRAS 05339+0825|LEDA   97106|2MASX J05364119+0827473|PSCz Q05339+0825|Gaia DR2 3334685936593503488|Gaia EDR3 3334685936593503488,161.169229,co,-4,F,F,-,F,GAIAmag,6.175055999999998,103.4295943845103,96.3996485598594,,0
,436633165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
HD 287279,436707695,*|IR,,,,,,,,,,,,,,,,,73.85371949757,13.04412351866,1.3524,7.257,-2.518,12.1,10.62,,10.129457,8.169,BD+12   677|GSC 00692-00027|HD 287279|2MASS J04552489+1302387|TIC 436707681|TYC  692-27-1|Gaia DR2 3296240894052027136|Gaia EDR3 3296240894052027136|Gaia DR1 3296240889756304384,144.230841,co,-5,F,F,F,F,Vmag,4.293000000000001,4043.636945002741,1367.626196265587,430.5859828630615,0
TYC 6008-1723-1,437224583,*|IR,,,,,,,,,,,,,,,,,123.8357340636228,-21.4161309456428,,-11.34,-1.412,10.99,10.74,,10.803785,9.838,GSC 06008-01723|2MASS J08152056-2124580|TIC 437224636|TYC 6008-1723-1|Gaia DR2 5701051769521971328|Gaia EDR3 5701051769523794688,67.419132,co,-4,F,F,-,F,Vmag,1.821,29050.99650650756,409.3682490020026,,0
,437322147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 1332-792-1,438201040,*|IR,,,,,,,,,,,,,,,,,96.27963743203,16.96183532141,0.8728,-1.719,-7.774,12.89,11.26,,10.989,9.066,2MASS J06250711+1657426|TIC 438201065|TYC 1332-792-1|Gaia DR2 3369619173356864128|Gaia EDR3 3369619173356864128|Gaia DR1 3369619272137914624,42.48113,co,-5,F,F,F,F,Vmag,5.15,102.7688293280072,93.41811162286643,88.39716576047219,0
HD 256968,438212183,*|IR,,,,,,,,,,,,,,,,,96.39885254248,14.43494594637,4.4351,-18.75,-26.712,11.21,10.71,,10.535586,9.646,GSC 00744-01336|HD 256968|LF  8 +14  418|2MASS J06253572+1426058|TIC 438212254|TYC  744-1336-1|Gaia DR2 3356646585417447040|Gaia EDR3 3356646585417447040|Gaia DR1 3356646581116892928,157.683454,co,-5,F,F,F,F,Vmag,5.279999999999999,54.09598468397228,142.89561456896428,68.75347860700722,0
TYC 1332-900-1,438231406,*|IR,,,,,,,,,,,,,,,,,96.50193034886,17.29185139316,1.0311,0.566,-7.602,12.04,11.03,,10.51456,8.499,2MASS J06260046+1717306|TIC 438231472|TYC 1332-900-1|Gaia DR2 3369657995564530688|Gaia EDR3 3369657999861962880,99.467232,co,-5,F,F,F,F,Vmag,4.803000000000001,103.01702540484642,118.024981742652,89.80159044152555,0
V* UU Cet,439399635,RR*|Pu*|V*|*|IR|RR?|V*?,RRab,,11.687673,,G,,12.237375,,,0.606102,,2456869.554,,,,2018yCat.1345....0G,1.02135233116,-16.99765100975,0.4931,33.199,-4.52,10.5,14.18,,11.990829,11.123,AN  263.1932|ATO J001.0215-16.9976|CSI-17-00015|GCRV 74909|HIC    320|HIP    320|2MASS J00040512-1659514|NPM1-17.0006|NSVS  14641662|SV* P  2426|TIC 439399635|TYC 5838-661-1|V* UU Cet|Gaia DR2 2414817603803476864|Gaia EDR3 2414817603803476864,,tic,-1,F,T,F,T,Vmag,2.1660000000000004,0.24278992061251428,1.951974304493542,28.98989740450666,2
HD  83854,440932562,*|IR,,,,,,,,,,,,,,,,,144.8191361486,-55.38381487847,1.7594,-0.832,3.069,9.86,9.71,,9.581558,9.084,CPD-54  2548|GSC 08589-00542|HD  83854|2MASS J09391659-5523017|TIC 440932567|TYC 8589-542-1|Gaia DR2 5308634970071246720|Gaia EDR3 5308634970076890240|Gaia DR1 5308634965756627712,102.683133,co,-4,F,F,-,F,Vmag,6.02,99.71230982019364,95.39050765995792,,0
TYC 6965-720-1,441203627,*|IR,,,,,,,,,,,,,,,,,336.10766647319,-25.89042356982,3.5177,3.576,-7.235,11.7,11.131,,11.01814,10.063,2MASS J22242584-2553256|RAVE J222425.8-255326|TIC 441205472|TYC 6965-720-1|Gaia DR2 6625358246629147008|Gaia EDR3 6625358246629147008,87.189589,co,-1,T,F,F,F,Vmag,0.488999999999999,104.08892730834008,86.74515149183458,56.339503583246255,0
,441591821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,441608578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
RX J1359.0+5917,441642515,Ro*|PM*|V*|*|*|IR|X,rot,,11.59,,V,,11.66,,,1.6374,,,,,,2013AcA....63...53K,209.76142400814,59.29573458807,14.6254,-10.286,-57.039,12.45,11.48,,11.34869,9.42,ASAS J135903+5917.8|GPM 209.761906+59.296354|2MASS J13590273+5917447|RX J1359.0+5917|1RXS J135902.2+591754|TIC 441642514|TYC 3858-1215-1|[ZEH2003] RX J1359.0+5917  1|Gaia DR2 1660722914012274304|Gaia EDR3 1660722914012274304|Gaia DR1 1660722909716422272,4.906244,co,-3,F,F,T,F,Vmag,3.8498,32.30044229149116,9.299219523972855,0.8279369384641441,0
Gaia EDR3 6015636271164855296,442570321,*|RR?,RRc,,15.478379,,G,,15.860711,,,0.296152,,2456936.205,,,,2018yCat.1345....0G,236.96539303525,-32.08640365484,0.1171,-6.453,-1.529,,,,15.671193,,Gaia DR2 6015636271164855296|Gaia EDR3 6015636271164855296,36.887215,co,-5,F,F,F,F,GAIAmag,3.523193000000001,114.2492795866318,102.65136539248532,99.52057318321393,0
TYC 4796-1079-1,443117794,*|IR,,,,,,,,,,,,,,,,,95.24201598698,-6.02092387579,1.0556,-0.372,-2.898,11.92,11.21,,11.247592,10.321,2MASS J06205807-0601153|TIC 443117820|TYC 4796-1079-1|Gaia DR2 3008166854712677504|Gaia EDR3 3008166854712677504|Gaia DR1 3008166850413491200,65.593811,co,-5,F,F,F,F,Vmag,5.469999999999999,102.80439354989484,94.92481795542663,78.13288477712364,0
,443171652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,443386608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 8602-976-1,443494454,*|IR,,,,,,,,,,,,,,,,,146.76763775752,-54.49892035861,0.6408,-7.967,5.314,12.49,12.62,,12.274021,12.021,2MASS J09470423-5429561|TIC 443494462|TYC 8602-976-1|Gaia DR2 5308413658997948032|Gaia EDR3 5308413658997948032|Gaia DR1 5308413654679439104,91.495683,co,-1,T,F,F,F,Vmag,0.6439999999999984,110.99271062003191,107.38608486074992,95.25333333333332,0
OGLE BLG-RRLYR-30076,444269363,RR*|RR*|RR*|*,RRab,,16.9735,,I,,17.2805,,,0.409688,,2457000.2865,,,,2017AcA....67..297S,267.43133,-32.66653,,,,,,,,,OGLE BLG-RRLYR-30076|OGLE BLG535.7  20199,45.66315,co,-1,-,-,-,F,,,,,,0
BD+59   158,444525228,*|*|IR,,,,,,,,,,,,,,,,,14.57199354855,60.6487835975,4.2404,-3.195,4.5,10.17,9.81,,9.725729,9.031,BD+59   158|BSD   8-926|GCRV 50869|GSC 04017-01148|2MASS J00581727+6038555|TIC 444525227|TYC 4017-1148-1|WEB   833|Gaia DR2 426544029792883840|Gaia EDR3 426544029792883840|Gaia DR1 426544025484248704,40.248003,co,-5,F,F,F,F,Vmag,6.798,93.04271706396126,109.60551228331566,80.62443740775771,0
,444827931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
2MASS J08425554+5804254,445067946,QSO|QSO|QSO|QSO|QSO|*|IR,,,,,,,,,,,,,,,,,130.73153784103,58.07379302931,0.1247,-0.108,-0.199,18.74,18.35,,17.973854,16.63,2MASS J08425554+5804254|SDSS J084255.56+580425.6|TIC 445067944|[VV2010] J084255.6+580425|Gaia DR2 1040365976740470272|Gaia EDR3 1040365976740470272,57.185169,co,-5,F,F,F,F,Vmag,6.435000000000002,98.63932036572044,121.66559427418628,93.14111590249054,0
BD+06   510,445925955,*|IR,,,,,,,,,,,,,,,,,49.41657104789,7.14697061098,2.0246,29.514,-9.775,11.24,10.03,,9.557565,7.637,AG+06  343|BD+06   510|GSC 00062-00217|2MASS J03173997+0708490|PPM 146421|TIC 445925954|TYC   62-217-1|Gaia DR2 10363691661465472|Gaia EDR3 10363691661465472|Gaia DR1 10363687365988352,55.507225,co,-4,F,F,-,F,Vmag,3.699,37.37746658179504,87.79955067398902,,0
TYC 8600-1649-1,446370039,*|IR,,,,,,,,,,,,,,,,,155.862229528,-52.74676788026,2.9846,-26.922,-17.587,11.86,11.5,,11.27606,10.302,GSC 08600-01649|2MASS J10232693-5244484|TIC 446377796|TYC 8600-1649-1|Gaia DR2 5357372987619592832|Gaia EDR3 5357372987619592832|Gaia DR1 5357372983322426240,141.939066,co,-1,T,F,F,F,Vmag,0.7829999999999995,599.8162209092255,364.0948440913903,128.01133715822365,0
,446702933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 8192-2646-1,447214171,*|IR,,,,,,,,,,,,,,,,,156.75688944754,-50.20669581343,0.8803,-9.029,5.889,12.11,11.54,,11.805074,11.038,2MASS J10270166-5012240|TIC 446993891|TYC 8192-2646-1|Gaia DR2 5358140687264958080|Gaia EDR3 5358140687264958080|Gaia DR1 5358140682953320576,133.998154,co,-3,F,F,T,F,Vmag,1.0780000000000012,28.962006593181805,37.32138193485805,10.209150752296702,0
TYC 8601-4320-1,447363101,*|IR,,,,,,,,,,,,,,,,,157.00871944203,-53.95773987763,1.3779,-11.395,0.592,11.61,11.39,,11.35122,10.668,2MASS J10280208-5357278|TIC 447363107|TYC 8601-4320-1|Gaia DR2 5357054434186131584|Gaia EDR3 5357054434186131584|Gaia DR1 5357054434186131584,88.608098,co,-1,T,F,F,F,Vmag,0.1880000000000006,94.4595662331501,82.02951167019296,50.83512677419282,0
TYC 9223-2521-1,449666662,*,,,,,,,,,,,,,,,,,161.86232766452,-74.80382475506,1.3627,-1.887,2.038,12.663,11.331,,10.881351,,RAVE J104727.0-744814|TYC 9223-2521-1|Gaia DR2 5228719269492540416|Gaia EDR3 5228719269492540416|Gaia DR1 5228719265193239040,172.040131,co,-3,F,F,T,F,Vmag,1.2119999999999995,152.51834802381276,127.10978799028408,5.682355769603618,0
Gaia EDR3 3295557822453425792,450091743,*,,,,,,,,,,,,,,,,,72.15730862175,11.38977218119,2.3631,-1.515,-1.864,,,,14.829173,,Gaia DR2 3295557822453425792|Gaia EDR3 3295557822453425792,24.743585,co,-1,T,F,F,F,GAIAmag,0.0181730000000008,205.84117536101277,176.79112367692656,1360.40751246825,0
SSTGLMC G300.3326-00.2664,450798369,*|IR|Y*?,,,,,,,,,,,,,,,,,187.122141,-63.022317,,,,,,,,,SSTGLMC G300.3326-00.2664|[RMB2008] G300.3326-00.2664,75.159959,co,-1,-,-,-,F,,,,,,0
Gaia EDR3 6122174511183598720,451211626,*|WD?,,,,,,,,,,,,,,,,,210.27098301443,-34.95874062114,3.2508,-15.97,-13.567,,,,17.747301,,Gaia DR2 6122174511183598720|Gaia EDR3 6122174511183598720,127.440597,co,-3,F,F,T,F,GAIAmag,1.977501,552.6400222210256,168.5726276447485,13.706478624944904,0
UCAC4 113-110587,451461720,*|*|IR,,,,,,,,,,,,,,,,,239.7501041075545,-67.5402842703372,1.0438,-6.947,-10.293,14.706,,13.88,13.8481,12.756,GALAH 160425003101082|2MASS J15590001-6732251|UCAC4 113-110587|WISEA J155900.02-673225.1|WISE J155859.99-673225.0|Gaia DR2 5822054845238524160,121.892443,co,-5,F,F,F,F,Tmag,1.7681000000000004,85.22936267474618,77.7428436744526,84.1093195993685,0
HD 306674,451960523,*,,,,,,,,,,,,,,,,,173.0799228097,-59.62360507849,0.5715,-4.73,0.656,11.01,10.84,,10.833301,,CD-58  4106|CPD-58  3698|GSC 08629-01037|HD 306674|LLNS  5442|TYC 8629-1037-1|Gaia DR2 5336112865200954368|Gaia EDR3 5336112865200954368|Gaia DR1 5336112860844589824,102.667017,co,-5,F,F,F,F,Vmag,4.65,98.00743945438386,83.07070561092559,96.52712368058044,0
,452377286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 5218584108743955456,452500843,PM*|*|WD?,,,,,,,,,,,,,,,,,140.34624077202,-73.32337974312,8.1099,53.368,-74.395,,,,20.251236,,Gaia DR2 5218584108743955456|Gaia EDR3 5218584108743955456,86.605537,co,-5,F,F,F,F,GAIAmag,8.686735999999998,247.56033832039796,261.7623716305395,185.58198170280792,0
TYC 9208-824-1,452501234,*|IR,,,,,,,,,,,,,,,,,140.4966970097,-73.61857031832,0.5887,-8.478,7.675,11.998,10.823,,10.482365,8.746,2MASS J09215923-7337069|RAVE J092159.2-733707|TIC 452501282|TYC 9208-824-1|Gaia DR2 5217825273923771392|Gaia EDR3 5217825273923771392|Gaia DR1 5217825269624080768,130.104469,co,-1,T,F,F,F,Vmag,0.955,47.24757798062385,66.0048103543743,44.41034551137383,0
HD  83096,452591819,**|*|IR|X,,,,,,,,,,,,,,,,,142.853676,-73.74703298,11.98,-35.4,32.44,,,8.27,,6.467,** I  201|CCDM J09314-7345AB|CD-73   511|CPC 21.2  1357|CPD-73   611|GC 13202|HD  83096|HIC  46720|HIP  46720|IDS 09309-7318 AB|2MASS J09312500-7344496|PPM 370368|1RXS J093125.5-734450|SAO 256633|SKY# 18407|TIC 452591868|UCAC4 082-014515|uvby98 100083096|WDS J09314-7345AB|WISEA J093124.92-734449.5|WISE J093124.93-734449.4,165.946406,co,-3,F,F,T,F,Tmag,3.4956,13.747523896077947,136.9325491428324,7.539429628100287,0
,453060368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 9219-660-1,453802826,*|IR,,,,,,,,,,,,,,,,,160.01056084338,-72.57259191484,1.871,-23.651,7.359,12.47,12.31,,11.620995,10.732,GALAH 170418002101175|2MASS J10400252-7234213|TIC 453800087|TYC 9219-660-1|Gaia DR2 5229552939826667008|Gaia EDR3 5229552939826667008|Gaia DR1 5229552935523893376,160.149492,co,-1,T,F,F,F,Vmag,0.5879999999999992,80.67570879973854,84.35772952199568,63.573638294599895,0
UCAC4 080-020251,454665792,*|IR,,,,,,,,,,,,,,,,,174.0974315161004,-74.0808952701158,0.5513,-7.477,0.767,14.582,13.193,12.849,12.5843,10.32,GALAH 150406002301046|2MASS J11362337-7404509|UCAC4 080-020251|WISEA J113623.36-740451.1|WISE J113623.38-740451.1|Gaia DR2 5226740109903882368,69.417344,co,-1,T,F,F,F,Vmag,0.7590000000000003,20.71632229336796,70.62664435261814,57.627509453684624,0
,455142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,455430360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 4265-481-1,455947620,*|IR,,,,,,,,,,,,,,,,,339.93424532987,60.81092537489,1.1479,-4.337,-1.015,11.89,11.39,,11.107823,10.076,GSC 04265-00481|2MASS J22394422+6048393|TIC 455947566|TYC 4265-481-1|Gaia DR2 2201014269254798080|Gaia EDR3 2201014269256800384|Gaia DR1 2201014264952529664,124.78897,co,-5,F,F,F,F,Vmag,5.239999999999998,107.65570002789028,101.34251268112348,89.99529354343885,0
TYC 4269-5-1,456033358,PM*|*|IR,,,,,,,,,,,,,,,,,340.4602236477099,63.71009762483,4.1925,-21.961,-53.613,11.92,11.23,,11.021314,9.981,GSC 04269-00005|2MASS J22415044+6342363|TIC 456033204|TYC 4269-5-1|Gaia DR2 2211277381365601664|Gaia EDR3 2211277381365601664|Gaia DR1 2211277381365601664,167.741949,co,-3,F,F,T,F,Vmag,1.7400000000000002,472.3566593871655,425.6436888427268,0.220640790577697,0
