ASASSN-V,URL,TIC_ID,Is_EB,Type,Prob,Per,angDist,Match_Score
J065014.18-545943.2,https://asas-sn.osu.edu/variables/60050,279087522,-,VAR,0.354,NON PERIODIC,1.438545,4
J065030.29-583758.2,https://asas-sn.osu.edu/variables/166619,279089927,T,EW,1.0,1.9059374,0.097994,4
J032237.83-003141.9,https://asas-sn.osu.edu/variables/262050,279097963,-,VAR,0.755,541.6507105,1.368634,4
J155034.56-492110.9,https://asas-sn.osu.edu/variables/364127,279101977,-,VAR,0.335,NON PERIODIC,0.936639,4
J065226.97-552439.0,https://asas-sn.osu.edu/variables/59826,279156705,T,EW,1.0,0.7228732,0.696504,4
J065250.47-564501.5,https://asas-sn.osu.edu/variables/166536,279161495,-,VAR,0.422,NON PERIODIC,1.065465,4
J032423.25-004216.1,https://asas-sn.osu.edu/variables/262336,279181220,-,VAR,0.378,NON PERIODIC,1.165272,4
J014206.68+704339.2,https://asas-sn.osu.edu/variables/273952,279202406,T,EA,1.0,4.922639,1.341533,4
J065354.12-595253.7,https://asas-sn.osu.edu/variables/78223,279218413,-,VAR,0.303,234.5888326,2.409437,4
J032809.64-011805.1,https://asas-sn.osu.edu/variables/APO31,279224984,T,EB,1.0,1.06427,0.159804,4
J065459.81-563910.4,https://asas-sn.osu.edu/variables/166503,279245231,-,VAR,0.662,NON PERIODIC,0.520454,2
J220533.39-432043.8,https://asas-sn.osu.edu/variables/AP58156907,279254042,T,EB,0.989,0.5968791,0.221246,4
J220643.48-434356.9,https://asas-sn.osu.edu/variables/193834,279314488,F,ROT:,0.491,NON PERIODIC,2.373399,4
J065713.24-573722.3,https://asas-sn.osu.edu/variables/166606,279322914,F,SR,0.999,533.382436,101.70821,0
J065658.87-590940.0,https://asas-sn.osu.edu/variables/166568,279323859,T,EA,1.0,1.079983,0.293625,4
J034943.74-135309.3,https://asas-sn.osu.edu/variables/148632,279372270,-,VAR,0.801,NON PERIODIC,2.363375,4
J035013.85-173910.7,https://asas-sn.osu.edu/variables/178791,279401848,T,EW,0.979,0.3521575,0.739831,2
J070206.93-560703.3,https://asas-sn.osu.edu/variables/172031,279481568,T,EW,1.0,0.3165471,0.367025,4
J035443.82-145608.1,https://asas-sn.osu.edu/variables/147391,279484342,-,VAR,0.442,NON PERIODIC,1.625761,4
J035637.43-132719.5,https://asas-sn.osu.edu/variables/147479,279493804,F,ROT,0.977,0.4462234,0.677926,4
J035623.47-150920.9,https://asas-sn.osu.edu/variables/147568,279494178,F,R,,NON PERIODIC,2.606534,4
J022903.65+672409.4,https://asas-sn.osu.edu/variables/264722,279509403,F,ROT:,0.361,NON PERIODIC,1.766635,4
J070315.22-591039.3,https://asas-sn.osu.edu/variables/171685,279511712,-,VAR,0.36,NON PERIODIC,2.051806,0
J070352.35-573743.6,https://asas-sn.osu.edu/variables/171700,279569707,-,VAR,0.506,NON PERIODIC,1.408117,2
J070418.62-564500.2,https://asas-sn.osu.edu/variables/171666,279573219,-,VAR,0.296,NON PERIODIC,2.889528,4
J230641.69+704459.2,https://asas-sn.osu.edu/variables/210300,279605117,-,VAR,0.341,NON PERIODIC,0.487985,4
J070522.53-594336.0,https://asas-sn.osu.edu/variables/172257,279615979,T,EW,0.999,0.48146,0.644665,4
J031503.68-642909.7,https://asas-sn.osu.edu/variables/166897,279637388,T,EW,0.997,0.360974,1.313914,4
J031552.63-625027.6,https://asas-sn.osu.edu/variables/AP36540238,279639068,T,EA,1.0,0.7735035,0.188598,4
J032218.37-612311.4,https://asas-sn.osu.edu/variables/81107,279726914,F,ROT:,0.888,NON PERIODIC,3.662606,4
J032520.13-650318.1,https://asas-sn.osu.edu/variables/166816,279737991,F,RRAB,0.992,0.4919891,0.586658,4
J032716.71-611534.8,https://asas-sn.osu.edu/variables/81006,279741942,-,VAR,0.525,459.7444807,1.925904,4
J233712.48+665510.2,https://asas-sn.osu.edu/variables/AP15631700,279871974,T,EA,0.999,6.5611064,0.428956,4
J052834.67-683613.6,https://asas-sn.osu.edu/variables/19837,279955276,F,ROT:,0.429,NON PERIODIC,12.319452,0
J052808.45-685543.4,https://asas-sn.osu.edu/variables/AP36267459,279956826,F,L,0.961,NON PERIODIC,62.236757,4
J052827.88-691257.3,https://asas-sn.osu.edu/variables/23037,279958567,-,GCAS:,0.548,406.7787841,0.222166,4
J195021.68+701716.4,https://asas-sn.osu.edu/variables/82871,280033934,T,EW,1.0,0.2787729,1.396882,4
J030343.81-761610.1,https://asas-sn.osu.edu/variables/107000,280053651,-,VAR,0.776,NON PERIODIC,0.611427,4
J154856.85-363920.3,https://asas-sn.osu.edu/variables/431431,280055342,-,VAR,0.294,NON PERIODIC,1.023629,4
J093625.46-484504.7,https://asas-sn.osu.edu/variables/382811,280198016,-,VAR,0.47,245.2784383,0.549754,1
J093629.82-502757.4,https://asas-sn.osu.edu/variables/374072,280206394,-,VAR,0.427,230.7648384,14.426346,2
J074015.50+035710.0,https://asas-sn.osu.edu/variables/239430,280371111,-,VAR,0.367,NON PERIODIC,1.487539,4
J074346.15+033630.7,https://asas-sn.osu.edu/variables/AP22386341,280618999,T,EB,0.986,0.8599259,0.067159,4
J113206.37-670218.5,https://asas-sn.osu.edu/variables/374334,280667311,-,VAR,0.739,752.5887111,1.87303,4
J074407.75+022417.9,https://asas-sn.osu.edu/variables/146829,280680714,-,VAR,0.384,NON PERIODIC,2.417206,1
J225743.34-782429.3,https://asas-sn.osu.edu/variables/AP57136245,280723416,T,EB,0.984,0.8251956,0.219683,2
J064818.76-784625.9,https://asas-sn.osu.edu/variables/AP38120118,280910766,F,ROT,0.999,5.1194779,0.159606,4
J093857.96-490338.0,https://asas-sn.osu.edu/variables/377866,280965566,-,VAR,0.438,237.2564867,2.298458,4
J100436.07-190235.6,https://asas-sn.osu.edu/variables/252512,281298496,T,EA,1.0,1.2748289,0.597746,4
J072052.68-213429.3,https://asas-sn.osu.edu/variables/426376,281341249,-,VAR,0.327,NON PERIODIC,1.076386,4
J002526.46-552841.4,https://asas-sn.osu.edu/variables/AP37273011,281498280,T,EA,0.892,0.3753125,2.877906,4
J045005.98+710838.5,https://asas-sn.osu.edu/variables/457239,281571049,T,EW,1.0,0.34757,84.795783,0
J074356.31-602347.0,https://asas-sn.osu.edu/variables/AP39600700,281581467,-,VAR,0.943,NON PERIODIC,0.651961,4
J074342.75-610717.3,https://asas-sn.osu.edu/variables/56803,281582156,F,ROT:,0.858,639.8307078,0.890347,4
J004642.23-543730.0,https://asas-sn.osu.edu/variables/96738,281728275,F,ROT:,0.892,NON PERIODIC,1.146252,4
J004642.23-543730.0,https://asas-sn.osu.edu/variables/96738,281728276,F,ROT:,0.892,NON PERIODIC,4.711015,4
J005223.10-580409.0,https://asas-sn.osu.edu/variables/AP37237778,281781140,F,ROT,0.964,8.8284633,0.141073,4
J085020.18-741147.8,https://asas-sn.osu.edu/variables/188157,282050293,F,ROT:,0.37,NON PERIODIC,1.316366,4
J055824.42+015016.1,https://asas-sn.osu.edu/variables/261268,282270717,-,GCAS,0.298,NON PERIODIC,2.511816,0
J204618.94+281542.7,https://asas-sn.osu.edu/variables/254892,282368998,-,VAR,0.389,NON PERIODIC,1.88645,4
J065252.27-040404.1,https://asas-sn.osu.edu/variables/564102,282387411,T,EA,0.962,3.3628024,3.919623,4
J133220.65+352846.5,https://asas-sn.osu.edu/variables/591072,282834813,F,ROT:,0.654,NON PERIODIC,0.966575,4
J150750.54+630702.1,https://asas-sn.osu.edu/variables/101888,282925798,F,ROT:,0.288,NON PERIODIC,2.656138,4
J231335.97+564415.6,https://asas-sn.osu.edu/variables/343698,283640314,-,GCAS,0.302,NON PERIODIC,1.590025,4
J040849.65+102748.1,https://asas-sn.osu.edu/variables/114409,283677584,-,VAR,0.747,NON PERIODIC,1.225719,4
J150327.61+460322.8,https://asas-sn.osu.edu/variables/600079,283819120,-,VAR,0.29,NON PERIODIC,0.042323,4
J150346.90+473912.6,https://asas-sn.osu.edu/variables/111039,283819432,-,VAR,0.349,NON PERIODIC,3.800182,4
J083607.57-264702.7,https://asas-sn.osu.edu/variables/AP45674130,283881816,T,EA,0.999,1.571799,0.01462,4
J003528.42+622957.1,https://asas-sn.osu.edu/variables/AP3449171,283939331,T,EB,0.964,7.0095654,0.333588,4
J071425.73+005106.5,https://asas-sn.osu.edu/variables/245434,284129581,F,SR,1.0,268.0167805,109.283454,0
J152154.82+335608.6,https://asas-sn.osu.edu/variables/66297,284291780,T,EA,1.0,0.4887297,0.477679,4
J191207.55+580924.1,https://asas-sn.osu.edu/variables/AP14834566,284358867,F,ROT,0.959,0.801589,0.346639,4
J192304.24+560804.8,https://asas-sn.osu.edu/variables/83697,284364590,-,VAR,0.382,NON PERIODIC,1.762271,4
J192343.96+581904.8,https://asas-sn.osu.edu/variables/520651,284457791,T,EA,1.0,2.3589209,0.834173,4
J131506.77+440233.6,https://asas-sn.osu.edu/variables/122948,284595199,F,ROT:,0.548,NON PERIODIC,1.24218,4
J004127.98+642127.3,https://asas-sn.osu.edu/variables/277489,284603152,T,EW,1.0,0.4519418,0.456573,4
J071625.58+054854.8,https://asas-sn.osu.edu/variables/221796,284613090,F,ROT:,0.326,NON PERIODIC,1.588016,4
J115645.75+572305.4,https://asas-sn.osu.edu/variables/AP5893163,284660677,F,ROT,0.999,0.7898408,0.243443,4
J042925.02+090530.2,https://asas-sn.osu.edu/variables/115097,284703623,T,EW,1.0,0.3879379,0.565605,4
J050653.64+060657.9,https://asas-sn.osu.edu/variables/136589,284789252,-,VAR,0.726,590.7082878,1.959253,4
J050731.12+101040.3,https://asas-sn.osu.edu/variables/132655,284794780,-,VAR,0.602,878.5689005,3.469049,4
J050830.17+113145.9,https://asas-sn.osu.edu/variables/132928,284863911,T,EW,1.0,0.3427687,0.828707,4
J172144.74+543333.2,https://asas-sn.osu.edu/variables/95346,284890361,T,EW,1.0,0.3363542,0.272596,4
J004801.34+605142.3,https://asas-sn.osu.edu/variables/AP3369330,284925600,T,EA,1.0,1.2457253,0.307352,4
J103352.88+584654.7,https://asas-sn.osu.edu/variables/AP5915343,285019418,T,EA,0.941,0.273213,0.078298,4
J022050.98+332046.0,https://asas-sn.osu.edu/variables/83111,285181196,F,DSCT:,0.519,0.1926337,2.188775,4
J005043.59+641451.3,https://asas-sn.osu.edu/variables/277001,285339013,-,GCAS,0.411,NON PERIODIC,0.120259,4
J181132.96+235512.1,https://asas-sn.osu.edu/variables/52153,285392907,F,ROT:,0.657,NON PERIODIC,1.639385,4
J112423.88-075707.3,https://asas-sn.osu.edu/variables/AP26483132,285930469,F,ROT,0.959,0.6931877,0.703359,2
J134359.25+020904.5,https://asas-sn.osu.edu/variables/106974,286036831,-,VAR,0.404,409.790197,1.139244,4
J151019.89+534339.9,https://asas-sn.osu.edu/variables/120477,286169068,T,EW,0.998,0.414617,0.791202,4
J151103.77+525030.0,https://asas-sn.osu.edu/variables/AP8850123,286169292,T,EW,1.0,0.44043,0.255134,4
J122902.30-261519.2,https://asas-sn.osu.edu/variables/206956,286191384,-,VAR,0.335,NON PERIODIC,0.56906,4
J110522.00-073558.8,https://asas-sn.osu.edu/variables/AP27038389,286278040,F,ROT,0.995,0.7127805,0.49523,4
J112145.42-085013.9,https://asas-sn.osu.edu/variables/421383,286310830,F,ROT:,0.298,NON PERIODIC,0.945123,4
J112145.42-085013.9,https://asas-sn.osu.edu/variables/421383,286310836,F,ROT:,0.298,NON PERIODIC,68.852129,0
J172132.37+295145.3,https://asas-sn.osu.edu/variables/74189,286338346,T,EW,1.0,0.3732685,0.274946,4
J172257.72+292043.4,https://asas-sn.osu.edu/variables/74065,286380389,-,VAR,0.343,NON PERIODIC,0.861893,4
J030301.93+643905.3,https://asas-sn.osu.edu/variables/262024,286566392,T,EA,1.0,1.4467319,0.461028,4
J100202.08-384116.3,https://asas-sn.osu.edu/variables/69561,286852895,-,VAR,0.295,NON PERIODIC,1.206622,4
J175503.53+141039.7,https://asas-sn.osu.edu/variables/96249,286968775,T,EA,0.999,1.9174235,0.977363,4
J143149.62+302218.8,https://asas-sn.osu.edu/variables/89518,287030601,-,GCAS:,0.581,NON PERIODIC,2.747653,4
J105745.25-152704.5,https://asas-sn.osu.edu/variables/165606,287077351,-,VAR,0.318,NON PERIODIC,1.343271,4
J165314.21+701559.3,https://asas-sn.osu.edu/variables/69835,287085893,F,ROT:,0.738,NON PERIODIC,0.764174,4
J090956.00+542915.7,https://asas-sn.osu.edu/variables/133447,287095354,F,ROT:,0.655,NON PERIODIC,2.086283,4
J011611.79-065937.1,https://asas-sn.osu.edu/variables/205691,287174076,T,EW,1.0,0.3247455,0.3923,4
J014656.45-094510.2,https://asas-sn.osu.edu/variables/313866,287175225,T,EB,0.999,0.4859505,0.859423,4
J171519.68+175802.6,https://asas-sn.osu.edu/variables/52407,287256222,-,VAR,0.283,NON PERIODIC,1.079239,4
J071827.75-572103.6,https://asas-sn.osu.edu/variables/171749,287327575,-,VAR,0.333,620.9850252,6.139387,2
J081043.46-723245.1,https://asas-sn.osu.edu/variables/161586,287351976,T,EA,1.0,1.9219276,0.523768,4
J080959.13-765720.8,https://asas-sn.osu.edu/variables/AP38113121,287355511,T,EA,0.997,4.5534654,0.150498,2
J052927.00-685206.1,https://asas-sn.osu.edu/variables/25284,287405060,-,VAR,0.313,NON PERIODIC,1.304999,4
J131437.41-472748.6,https://asas-sn.osu.edu/variables/92991,287669537,-,VAR,0.565,415.0387417,4.014212,4
J121857.96-573721.2,https://asas-sn.osu.edu/variables/343995,287794816,-,VAR,0.543,261.3880456,2.097894,0
J084815.55-741854.3,https://asas-sn.osu.edu/variables/AP38167912,287977499,-,VAR,0.684,NON PERIODIC,0.347255,4
J063214.40-143302.6,https://asas-sn.osu.edu/variables/426206,288003192,F,ROT,0.998,0.6749701,0.130549,4
J090251.17-775934.3,https://asas-sn.osu.edu/variables/AP38146961,288059360,T,EA,0.963,3.0020438,0.459313,4
J002147.81+380024.5,https://asas-sn.osu.edu/variables/591418,288296337,F,ROT:,0.909,NON PERIODIC,2.616664,2
J173039.06+785553.1,https://asas-sn.osu.edu/variables/76980,288312840,F,ROT,0.997,0.7590511,1.096701,4
J174856.50+780721.9,https://asas-sn.osu.edu/variables/76956,288391801,T,EW,1.0,0.3905874,0.387927,4
J133205.30+460006.6,https://asas-sn.osu.edu/variables/123548,288434781,F,ROT:,0.29,NON PERIODIC,0.873376,4
J205836.47+513530.4,https://asas-sn.osu.edu/variables/277295,288778712,-,VAR,0.277,NON PERIODIC,0.815742,4
J182451.34+372247.5,https://asas-sn.osu.edu/variables/60637,288843874,F,ROT:,0.888,793.194985,2.469953,4
J182625.35+412014.2,https://asas-sn.osu.edu/variables/73358,288882010,F,ROT:,0.466,NON PERIODIC,1.729182,4
J073925.10-121620.0,https://asas-sn.osu.edu/variables/AP19906559,289002332,T,EA,1.0,1.742694,0.229619,4
J073943.35-154938.4,https://asas-sn.osu.edu/variables/425221,289010814,F,L,0.995,NON PERIODIC,2.195913,4
J013005.39+734532.8,https://asas-sn.osu.edu/variables/135000,289044378,F,ROT:,0.445,NON PERIODIC,1.036042,4
J183016.38+410508.4,https://asas-sn.osu.edu/variables/73273,289166536,T,EW,1.0,0.4688099,1.154786,4
J183216.23+415046.4,https://asas-sn.osu.edu/variables/73306,289370888,T,EB,0.992,0.8607937,1.16665,4
J183315.65+374513.5,https://asas-sn.osu.edu/variables/59780,289379110,T,EA,1.0,1.948801,0.795436,4
J000833.50-173443.1,https://asas-sn.osu.edu/variables/254468,289625050,F,L,0.886,NON PERIODIC,1.776182,0
J155600.90-515336.0,https://asas-sn.osu.edu/variables/364724,289691552,-,VAR,0.716,372.5972174,1.308574,4
J094453.91-122055.4,https://asas-sn.osu.edu/variables/137507,289706625,F,ROT,0.946,0.4417165,4.305834,4
J181643.16+531447.5,https://asas-sn.osu.edu/variables/74211,289722957,T,EA,1.0,2.2182648,1.458159,4
J104358.69-115847.3,https://asas-sn.osu.edu/variables/AP27029405,289801742,T,EB,1.0,1.3895532,0.091558,4
J114330.81-150231.4,https://asas-sn.osu.edu/variables/186905,289912168,-,VAR,0.379,NON PERIODIC,3.356816,4
J064015.79+793557.6,https://asas-sn.osu.edu/variables/135439,289947843,F,ROT:,0.263,NON PERIODIC,2.31381,4
J075430.73+780644.2,https://asas-sn.osu.edu/variables/135148,289969374,-,VAR,0.325,NON PERIODIC,1.198765,4
J075310.42+835154.8,https://asas-sn.osu.edu/variables/607858,289970992,-,VAR,0.288,NON PERIODIC,0.090938,4
J192239.12+504216.9,https://asas-sn.osu.edu/variables/AP14708738,290032774,T,EB,1.0,0.5778481,0.220507,4
J192211.72+492834.4,https://asas-sn.osu.edu/variables/AP14706440,290034099,T,EW,0.992,0.5921333,0.253824,4
J192247.06+481210.7,https://asas-sn.osu.edu/variables/76186,290035575,T,EA,1.0,0.9523776,0.369827,4
J211655.62-283618.2,https://asas-sn.osu.edu/variables/599821,290049697,-,VAR,0.311,NON PERIODIC,0.479376,2
J134112.54-593158.1,https://asas-sn.osu.edu/variables/360119,290215112,T,EA,0.992,2.6588621,1.239202,4
J210432.88+504703.6,https://asas-sn.osu.edu/variables/278201,290277380,-,VAR,0.4,NON PERIODIC,0.523897,1
J154313.33-864807.6,https://asas-sn.osu.edu/variables/145383,290410988,T,EW,1.0,0.2858788,0.583934,4
J001855.92-795455.5,https://asas-sn.osu.edu/variables/270544,290547036,T,EA,1.0,0.9031029,0.155017,4
J202734.13+315125.2,https://asas-sn.osu.edu/variables/200628,290571126,-,GCAS,0.262,NON PERIODIC,0.133916,4
J113625.99-611911.1,https://asas-sn.osu.edu/variables/311492,290678703,F,M:,0.802,NON PERIODIC,2.010438,1
J113607.95-613836.5,https://asas-sn.osu.edu/variables/314476,290681675,-,VAR,0.319,266.3413949,74.706806,4
J053720.53-483511.2,https://asas-sn.osu.edu/variables/147792,290717316,F,ROT,0.96,1.6803054,0.37745,4
J203045.68-383441.9,https://asas-sn.osu.edu/variables/113931,290755643,-,VAR,0.301,NON PERIODIC,0.886072,4
J204042.29+260446.2,https://asas-sn.osu.edu/variables/257522,291145873,-,VAR,0.412,NON PERIODIC,1.194505,4
J172417.39-580140.1,https://asas-sn.osu.edu/variables/AP50799805,291318887,T,EA,1.0,5.2662149,0.116671,4
J172346.92-550344.9,https://asas-sn.osu.edu/variables/424136,291329564,-,VAR,0.391,NON PERIODIC,1.201678,4
J061727.31+110019.1,https://asas-sn.osu.edu/variables/208514,291385340,-,VAR,0.273,NON PERIODIC,1.71874,4
J072449.69-512829.2,https://asas-sn.osu.edu/variables/171864,291466214,-,VAR,0.265,NON PERIODIC,2.768126,4
J235439.23+364515.4,https://asas-sn.osu.edu/variables/125072,291728959,-,VAR,0.35,NON PERIODIC,0.658311,4
J183739.62-425721.3,https://asas-sn.osu.edu/variables/207213,292013448,-,VAR,0.38,207.6912378,1.498901,4
J183659.52-692015.3,https://asas-sn.osu.edu/variables/AP57554549,292297762,T,EA,0.999,4.3053074,0.324732,4
J143256.48-542744.5,https://asas-sn.osu.edu/variables/285368,292313756,-,VAR,0.331,NON PERIODIC,2.822487,2
J183727.43-664708.3,https://asas-sn.osu.edu/variables/247384,292327083,F,ROT:,0.881,NON PERIODIC,1.14489,4
J022225.79+472921.2,https://asas-sn.osu.edu/variables/133668,293066086,F,ROT,0.988,1.3960748,1.550685,4
J165633.54-673345.5,https://asas-sn.osu.edu/variables/273932,293073262,T,EA,1.0,2.7865825,0.976451,4
J115233.19-291359.1,https://asas-sn.osu.edu/variables/100085,293083061,T,EA,1.0,1.4679366,0.616609,4
J172329.95-675545.8,https://asas-sn.osu.edu/variables/71346,293151358,-,VAR,0.364,NON PERIODIC,0.969283,4
J091716.74-530504.9,https://asas-sn.osu.edu/variables/357341,293354074,-,VAR,0.594,NON PERIODIC,0.650095,4
J035851.15-511033.0,https://asas-sn.osu.edu/variables/165072,293619461,-,VAR,0.351,NON PERIODIC,0.262354,4
J091730.93-525020.0,https://asas-sn.osu.edu/variables/354770,293680998,-,GCAS,0.312,NON PERIODIC,2.079724,4
J051153.07+164435.1,https://asas-sn.osu.edu/variables/202269,293945531,-,VAR,0.435,NON PERIODIC,4.321369,4
J070657.95-535347.3,https://asas-sn.osu.edu/variables/59858,293968698,F,ROT,0.999,2.8659888,2.167024,4
J070923.50-572948.6,https://asas-sn.osu.edu/variables/172238,294092960,-,VAR,0.494,NON PERIODIC,26.314309,1
J070923.50-572948.6,https://asas-sn.osu.edu/variables/172238,294092966,-,VAR,0.494,NON PERIODIC,1.571592,4
J071050.66-573646.7,https://asas-sn.osu.edu/variables/171854,294098955,F,ROT:,0.643,NON PERIODIC,0.387096,4
J061133.29+124953.1,https://asas-sn.osu.edu/variables/205320,294124071,-,VAR,0.296,NON PERIODIC,3.129628,4
J173940.37-665845.8,https://asas-sn.osu.edu/variables/174204,294200378,T,EA,0.995,5.9690848,6.619261,2
J071210.32-595023.5,https://asas-sn.osu.edu/variables/60892,294206429,-,VAR,0.327,NON PERIODIC,2.00741,4
J071332.25-553430.4,https://asas-sn.osu.edu/variables/59339,294269932,-,VAR,0.301,NON PERIODIC,9.998759,0
J071326.34-574025.8,https://asas-sn.osu.edu/variables/171852,294271676,F,RRC,0.936,0.3141698,0.928046,4
J071337.89-580842.7,https://asas-sn.osu.edu/variables/171764,294272049,-,VAR,0.69,570.8173022,1.285702,4
J071450.69-591604.8,https://asas-sn.osu.edu/variables/171781,294273900,-,VAR,0.463,NON PERIODIC,0.795049,4
J061203.76+145602.1,https://asas-sn.osu.edu/variables/205339,294352977,F,ROT:,0.295,NON PERIODIC,0.116242,4
J071643.29-562348.9,https://asas-sn.osu.edu/variables/171891,294396726,T,EB,1.0,0.8994857,0.280615,4
J200850.35+485439.4,https://asas-sn.osu.edu/variables/259352,294598376,-,VAR,0.3,NON PERIODIC,0.716102,4
J200852.69+495524.1,https://asas-sn.osu.edu/variables/258479,294601335,T,EB,0.543,12.4830222,0.746081,4
J044516.00-705958.5,https://asas-sn.osu.edu/variables/44772,294784522,-,VAR,0.605,625.218899,1.227925,4
J145101.32-632941.1,https://asas-sn.osu.edu/variables/407004,294802887,-,VAR,0.598,733.9217679,1.634883,4
J044624.87-662045.8,https://asas-sn.osu.edu/variables/152365,294873015,T,EW,0.981,0.2581683,0.451233,4
J111852.56-661025.8,https://asas-sn.osu.edu/variables/403839,294930324,T,EA,0.979,2.3858191,0.877924,0
J201157.09+480703.4,https://asas-sn.osu.edu/variables/208940,295111026,T,EA,1.0,4.2633198,0.715585,4
J201147.10+515418.7,https://asas-sn.osu.edu/variables/74359,295121410,T,EA,1.0,2.8903342,0.616173,4
J092322.38-493534.7,https://asas-sn.osu.edu/variables/377292,295686099,F,ROT:,0.452,195.55593,0.524047,4
J201522.07+481715.0,https://asas-sn.osu.edu/variables/259972,295803225,F,ROT:,0.597,NON PERIODIC,1.615282,2
J201616.98+475946.5,https://asas-sn.osu.edu/variables/208441,295804815,-,VAR,0.269,NON PERIODIC,2.491849,4
J092536.33-531512.3,https://asas-sn.osu.edu/variables/356499,296449358,-,VAR,0.33,NON PERIODIC,5.718722,2
