subject_id,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at
30971513,2,2,0,3,3,2019-10-23 00:04:30.277000+00:00
30971517,3,3,0,3,3,2019-03-08 11:52:23.798000+00:00
30971605,0,1,1,3,3,2019-03-10 14:47:12.402000+00:00
30971861,1,1,0,2,2,2019-03-07 04:36:17.860000+00:00
30971881,2,3,1,4,4,2019-03-06 20:51:11.418000+00:00
30971893,2,4,2,6,6,2019-03-13 08:44:32.723000+00:00
30971968,1,1,0,2,2,2019-03-04 18:23:03.838000+00:00
30972185,-1,1,2,4,4,2019-03-09 17:16:17.167000+00:00
30972187,0,1,1,4,4,2019-03-13 07:14:23.519000+00:00
30972192,3,3,0,4,4,2019-03-10 16:20:19.454000+00:00
30972195,1,1,0,2,2,2019-03-02 23:54:07.259000+00:00
30972236,0,1,1,2,2,2019-03-06 14:46:04.279000+00:00
30972237,1,1,0,2,2,2019-03-10 09:19:30.590000+00:00
30972238,2,2,0,3,3,2019-03-13 01:18:37.903000+00:00
30972239,2,2,0,2,2,2019-03-08 12:05:04.534000+00:00
30972412,1,1,0,2,2,2019-03-14 11:58:51.987000+00:00
30972413,1,1,0,2,2,2019-03-13 04:57:05.325000+00:00
30972414,1,1,0,3,3,2019-03-12 21:07:23.385000+00:00
30972415,1,1,0,2,2,2019-03-06 18:54:10.546000+00:00
30972569,-3,1,4,5,7,2021-10-31 12:51:10.556000+00:00
30972914,2,2,0,4,4,2019-03-11 16:44:31.649000+00:00
30972918,2,2,0,4,6,2020-12-01 17:28:55.707000+00:00
30972922,0,1,1,3,4,2019-03-09 17:50:59.236000+00:00
30972926,2,2,0,5,5,2019-03-14 13:12:23.412000+00:00
30972944,1,1,0,3,3,2019-03-05 14:44:35.386000+00:00
30972946,5,5,0,6,6,2019-03-12 02:07:04.282000+00:00
30972949,3,3,0,3,3,2019-03-02 16:18:56.306000+00:00
30972951,2,3,1,4,4,2019-03-09 16:56:57.889000+00:00
30972964,3,3,0,3,3,2019-03-08 21:36:57.518000+00:00
30972965,2,2,0,2,2,2019-03-14 13:07:50.116000+00:00
30972967,2,2,0,2,2,2019-03-09 15:32:27.998000+00:00
30972969,2,2,0,3,3,2019-03-13 12:29:33.751000+00:00
30973040,1,1,0,1,1,2019-03-01 16:34:29.230000+00:00
30973049,-2,1,3,4,4,2019-03-11 02:35:30.078000+00:00
30973093,1,1,0,1,1,2019-03-04 08:01:19.144000+00:00
30973096,2,2,0,3,3,2019-03-12 16:20:28.879000+00:00
30973102,3,3,0,3,3,2019-03-07 03:36:42.749000+00:00
30973105,2,2,0,3,3,2019-03-06 02:20:27.200000+00:00
30973143,2,2,0,4,4,2019-03-12 20:27:28.222000+00:00
30973146,5,5,0,5,5,2019-03-09 04:16:55.498000+00:00
30973148,2,2,0,2,2,2019-03-09 04:37:37.557000+00:00
30973151,5,5,0,6,6,2019-03-11 08:51:42.131000+00:00
30973169,1,1,0,1,1,2019-03-06 15:16:19.234000+00:00
30973412,5,5,0,5,5,2019-03-14 08:29:12.760000+00:00
30973414,1,2,1,5,5,2019-03-12 01:20:21.527000+00:00
30973417,4,4,0,4,4,2019-03-12 07:28:53.474000+00:00
30973419,1,1,0,2,2,2019-03-11 02:32:25.217000+00:00
30973541,1,1,0,2,2,2019-03-12 23:18:03.681000+00:00
30973552,1,1,0,2,2,2019-03-11 01:25:10.568000+00:00
30973559,3,3,0,5,5,2019-03-07 08:45:14.306000+00:00
30973568,1,1,0,1,1,2019-03-04 20:24:31.903000+00:00
30973571,2,2,0,3,3,2019-03-14 12:37:14.539000+00:00
30973574,3,3,0,3,3,2019-03-11 20:56:42.559000+00:00
30973602,4,4,0,5,5,2019-03-10 15:01:42.213000+00:00
30973607,1,1,0,1,1,2019-03-03 20:27:49.484000+00:00
30973613,4,4,0,4,4,2019-03-14 12:48:20.004000+00:00
30973616,2,2,0,2,2,2019-03-09 19:37:14.750000+00:00
30973733,-5,1,6,8,9,2020-11-06 00:32:24.330000+00:00
30974047,1,1,0,3,3,2019-03-07 13:39:12.963000+00:00
30974427,2,2,0,2,2,2019-03-13 15:34:46.937000+00:00
30974435,1,1,0,3,3,2019-03-03 20:17:20.597000+00:00
30974552,6,6,0,6,6,2019-03-12 21:51:06.998000+00:00
30974560,3,3,0,4,4,2019-03-14 07:14:27.664000+00:00
30974566,1,1,0,2,2,2019-03-11 18:27:52.856000+00:00
30974572,2,2,0,4,4,2019-03-11 17:57:52.143000+00:00
30974878,1,1,0,1,1,2019-03-03 17:09:22.011000+00:00
30974885,2,2,0,3,3,2021-06-10 22:31:09.260000+00:00
30974887,1,1,0,3,3,2019-03-09 05:37:00.965000+00:00
30974914,0,1,1,2,2,2019-03-12 20:23:08.614000+00:00
30974925,1,1,0,2,2,2019-03-08 02:08:52.439000+00:00
30975334,-2,2,4,4,4,2019-03-10 14:05:38.942000+00:00
30975335,-3,1,4,4,4,2019-03-06 20:31:03.342000+00:00
30975630,1,2,1,3,3,2019-03-10 01:53:16.736000+00:00
30975703,1,2,1,3,3,2019-03-06 10:11:03.195000+00:00
30975708,3,3,0,4,4,2019-03-06 15:22:44.076000+00:00
30975713,3,3,0,3,3,2019-03-08 04:03:54.009000+00:00
30976147,4,4,0,5,5,2019-03-13 17:10:46.969000+00:00
30976153,2,2,0,2,2,2019-03-10 13:29:57.839000+00:00
30976157,3,3,0,4,4,2019-03-14 02:43:49.246000+00:00
30976163,2,2,0,3,3,2019-03-02 10:39:35.419000+00:00
30976195,3,3,0,3,3,2019-03-11 08:05:26.428000+00:00
30976201,4,4,0,6,6,2019-03-14 04:12:04.257000+00:00
30976210,1,1,0,4,4,2019-03-13 19:04:41.303000+00:00
30976215,2,2,0,2,2,2019-03-08 11:47:09.866000+00:00
30976219,3,3,0,7,7,2019-03-11 12:22:26.329000+00:00
30976508,1,1,0,2,2,2019-03-11 21:07:51.960000+00:00
30976513,1,2,1,3,3,2019-03-08 01:17:35.436000+00:00
30976517,2,2,0,2,2,2019-03-09 13:40:11.617000+00:00
30976522,3,3,0,4,4,2019-03-11 11:48:32.131000+00:00
30976533,3,3,0,3,3,2019-03-11 13:55:22.577000+00:00
30976540,1,1,0,2,2,2019-03-03 15:34:19.769000+00:00
30976548,0,1,1,2,2,2019-03-11 01:11:40.309000+00:00
30976558,2,2,0,5,5,2019-03-10 18:52:02.369000+00:00
30976754,1,2,1,2,2,2019-03-13 01:51:15.640000+00:00
31320714,2,2,0,2,2,2019-03-26 02:24:27.062000+00:00
31320722,1,1,0,2,2,2019-03-20 03:46:17.639000+00:00
31320733,1,1,0,1,1,2019-03-23 17:04:35.982000+00:00
31320990,2,2,0,2,2,2019-03-17 16:09:14.478000+00:00
31320999,2,2,0,2,2,2019-03-20 00:54:35.566000+00:00
31321007,0,1,1,1,1,2019-03-16 15:29:36.692000+00:00
31321009,1,1,0,3,3,2019-03-27 20:09:34.949000+00:00
31321017,2,2,0,2,2,2019-03-26 13:34:34.019000+00:00
31321039,1,1,0,2,2,2019-03-25 00:38:13.233000+00:00
31321046,1,1,0,1,1,2019-03-20 12:29:41.749000+00:00
31321751,0,1,1,1,1,2019-03-24 17:35:08.130000+00:00
31321755,-2,1,3,4,4,2019-03-26 03:17:52.582000+00:00
31321763,-1,1,2,2,2,2019-03-22 12:42:48.843000+00:00
31321852,1,1,0,2,2,2019-03-25 01:15:53.225000+00:00
31322150,1,1,0,3,3,2019-03-26 08:49:13.608000+00:00
31322160,0,3,3,4,4,2019-03-25 00:27:11.723000+00:00
31322173,2,2,0,2,2,2019-03-20 01:53:35.910000+00:00
31322182,1,2,1,3,3,2019-03-25 18:32:00.470000+00:00
31322219,1,1,0,1,1,2019-03-15 21:09:12.861000+00:00
31322233,1,1,0,1,1,2019-03-21 18:10:05.932000+00:00
31322257,1,1,0,1,1,2019-03-15 16:22:01.428000+00:00
31322491,-1,1,2,3,3,2019-03-28 19:02:44.918000+00:00
31322590,4,4,0,5,5,2019-03-24 07:28:53.385000+00:00
31322596,3,3,0,3,3,2019-03-24 13:51:27.365000+00:00
31322607,1,1,0,1,1,2019-03-24 16:42:13.523000+00:00
31322615,0,2,2,6,6,2019-03-26 09:25:49.275000+00:00
31322627,2,2,0,3,5,2020-06-17 16:14:18.162000+00:00
31322636,1,1,0,1,1,2019-03-17 16:00:24.249000+00:00
31322926,1,1,0,3,3,2019-03-23 20:31:18.320000+00:00
31322938,1,1,0,1,1,2019-03-20 11:04:49.051000+00:00
31322947,2,2,0,2,2,2019-03-27 17:23:02.066000+00:00
31322956,1,1,0,1,1,2019-03-21 18:05:20.262000+00:00
31323032,-2,1,3,3,4,2019-03-26 11:56:58.935000+00:00
31323035,1,1,0,3,3,2019-03-20 04:34:43.082000+00:00
31323047,1,1,0,1,1,2019-03-25 12:22:50.526000+00:00
31323108,2,2,0,3,3,2019-03-25 12:26:05.043000+00:00
31323119,5,5,0,6,6,2019-03-25 21:29:20.588000+00:00
31323128,2,2,0,2,2,2019-03-27 21:47:53.662000+00:00
31323137,1,1,0,2,2,2019-03-18 18:33:48.647000+00:00
31323281,0,1,1,2,2,2019-03-24 09:04:03.731000+00:00
31323285,2,2,0,3,3,2019-03-25 06:22:18.772000+00:00
31323297,0,1,1,1,1,2019-03-15 03:33:09.320000+00:00
31323303,1,1,0,1,1,2019-03-16 14:04:08.133000+00:00
31323386,-1,1,2,3,3,2019-03-23 15:46:00.922000+00:00
31323394,3,3,0,3,3,2019-03-25 11:33:35.618000+00:00
31323402,4,4,0,4,4,2019-03-26 15:06:24.156000+00:00
31323409,2,2,0,3,3,2019-03-27 15:45:56.150000+00:00
31323681,1,1,0,2,2,2019-03-20 23:22:03.129000+00:00
31323689,3,3,0,3,3,2019-03-25 09:32:12.587000+00:00
31323690,-1,1,2,2,2,2019-03-19 09:52:15.953000+00:00
31323695,1,1,0,2,2,2019-03-26 22:44:00.539000+00:00
31323707,3,4,1,4,4,2019-03-26 07:52:15.071000+00:00
31323969,2,2,0,3,3,2021-06-12 18:19:33.547000+00:00
31323976,-1,1,2,5,5,2019-03-26 19:09:40.146000+00:00
31324079,4,4,0,4,4,2019-03-27 21:54:14.718000+00:00
31324085,2,2,0,2,2,2019-03-26 23:43:58.507000+00:00
31324088,2,2,0,4,4,2019-03-31 14:11:12.632000+00:00
31324092,3,3,0,3,3,2019-03-27 06:47:47.496000+00:00
31324212,2,2,0,2,2,2019-03-23 17:20:25.495000+00:00
31324218,1,2,1,2,2,2019-03-24 22:28:05.828000+00:00
31324220,1,1,0,1,2,2019-03-23 15:54:22.462000+00:00
31324222,1,1,0,1,1,2019-03-25 21:34:09.670000+00:00
31324224,2,2,0,2,2,2019-03-27 06:31:36.370000+00:00
31324227,1,1,0,1,1,2019-03-15 01:49:48.895000+00:00
31324231,3,3,0,4,4,2019-03-22 18:13:55.015000+00:00
31324234,2,2,0,2,2,2019-03-23 20:37:36.956000+00:00
31324240,2,2,0,3,4,2019-03-20 21:43:08.944000+00:00
31324490,1,1,0,1,1,2019-03-14 16:32:09.902000+00:00
31324499,2,2,0,2,2,2019-03-19 22:39:40.430000+00:00
31324504,2,2,0,2,2,2019-03-19 16:25:24.810000+00:00
31324511,2,2,0,3,3,2019-03-28 04:01:14.604000+00:00
31324701,3,3,0,4,7,2019-03-15 15:51:38.085000+00:00
31324710,1,1,0,1,1,2019-03-16 16:15:14.467000+00:00
31324845,1,1,0,1,1,2019-03-25 09:24:26.982000+00:00
31325090,3,3,0,5,5,2021-06-09 18:27:50.817000+00:00
31325263,1,1,0,2,2,2019-03-26 08:48:19.354000+00:00
31325269,4,4,0,5,5,2019-03-27 15:33:01.792000+00:00
31325278,1,1,0,4,5,2019-03-24 22:51:38.324000+00:00
31325284,0,1,1,2,2,2019-03-23 16:47:25.562000+00:00
31325321,2,2,0,2,2,2019-03-16 19:04:26.348000+00:00
31325329,1,2,1,4,4,2019-03-27 18:17:58.074000+00:00
31325338,3,3,0,4,4,2019-03-27 14:06:49.203000+00:00
31325345,-1,1,2,5,5,2019-03-22 23:00:25.784000+00:00
31325927,2,2,0,4,4,2019-03-22 21:03:26.394000+00:00
31325934,1,1,0,2,2,2019-03-28 08:07:30.046000+00:00
31325939,1,1,0,1,1,2019-03-15 02:53:26.179000+00:00
31325942,3,3,0,3,3,2019-03-22 05:14:38.959000+00:00
31326035,0,1,1,1,1,2019-03-20 12:53:42.083000+00:00
31326051,4,4,0,8,8,2020-04-30 14:57:00.717000+00:00
31326055,-2,1,3,4,4,2019-03-23 21:48:15.409000+00:00
31326108,1,1,0,2,2,2019-03-22 02:31:29.111000+00:00
31326313,2,3,1,4,4,2019-03-26 11:26:44.508000+00:00
31326490,3,4,1,4,4,2019-03-24 04:02:52.892000+00:00
31326494,4,4,0,4,4,2019-03-25 17:15:33.321000+00:00
31326498,3,3,0,3,3,2019-03-23 12:44:59.206000+00:00
31326503,3,3,0,4,4,2019-03-24 20:02:46.371000+00:00
31326505,2,2,0,3,3,2019-03-24 22:04:03.591000+00:00
31326511,2,2,0,3,3,2019-10-22 18:54:56.559000+00:00
31326656,3,3,0,4,4,2019-03-24 15:34:13.264000+00:00
31326662,2,2,0,4,4,2019-03-25 23:47:15.833000+00:00
31326670,1,1,0,1,1,2019-03-23 16:24:18.357000+00:00
31326691,1,1,0,1,1,2019-03-15 13:22:28.576000+00:00
31326906,3,3,0,3,3,2019-03-25 09:52:35.715000+00:00
31326912,2,2,0,2,2,2019-03-21 14:24:28.783000+00:00
31326919,0,1,1,3,3,2019-03-24 21:47:47.934000+00:00
31326924,2,2,0,2,2,2019-03-15 23:55:54.090000+00:00
31326926,2,2,0,2,2,2019-03-20 01:29:45.175000+00:00
31326931,0,1,1,2,2,2019-03-23 17:26:06.396000+00:00
31326938,2,2,0,4,4,2019-03-23 08:02:21.380000+00:00
31326944,1,1,0,4,4,2019-03-26 06:45:48.945000+00:00
31327343,3,3,0,3,3,2019-03-27 14:18:41.556000+00:00
31327351,1,1,0,2,2,2019-03-18 19:15:53.174000+00:00
31327361,2,2,0,2,2,2019-03-19 08:12:54.938000+00:00
31327458,3,3,0,5,5,2019-03-26 14:23:32.117000+00:00
31327465,2,2,0,2,2,2019-03-22 11:10:00.773000+00:00
31327470,1,1,0,1,1,2019-03-14 16:53:10.607000+00:00
31327478,2,2,0,4,4,2019-03-20 18:38:24.834000+00:00
31327652,2,3,1,3,3,2019-03-26 03:04:48.753000+00:00
31327658,2,2,0,3,3,2019-03-26 17:28:56.200000+00:00
31327665,2,2,0,2,2,2019-03-19 11:46:33.888000+00:00
31327751,3,3,0,5,5,2019-03-27 18:52:59.324000+00:00
31327762,5,5,0,6,6,2019-03-26 12:03:59.093000+00:00
31327766,4,4,0,5,5,2019-03-26 15:10:31.366000+00:00
31328215,-1,1,2,3,4,2019-03-24 20:19:36.147000+00:00
31328227,3,4,1,6,6,2019-03-24 19:47:02.455000+00:00
31328236,2,2,0,2,2,2019-03-24 16:38:11.144000+00:00
31328241,3,3,0,3,3,2019-03-23 23:11:27.645000+00:00
31328246,2,2,0,3,3,2019-03-23 16:53:17.370000+00:00
31328250,2,2,0,5,5,2019-03-26 16:45:56.447000+00:00
31328297,1,1,0,1,1,2019-03-16 13:27:05.820000+00:00
31328325,1,1,0,1,1,2019-03-26 13:01:27.366000+00:00
31328486,-2,1,3,4,4,2019-03-26 15:01:57.226000+00:00
31328494,1,1,0,1,1,2019-03-19 13:29:15.444000+00:00
31328716,2,2,0,4,4,2019-03-23 12:03:30.392000+00:00
31328721,3,3,0,4,4,2019-03-26 18:52:17.977000+00:00
31328730,3,3,0,3,3,2019-03-26 15:22:40.605000+00:00
31328735,2,2,0,2,2,2019-03-19 21:32:59.728000+00:00
31328762,1,1,0,3,3,2019-03-25 10:51:41.573000+00:00
31328982,1,1,0,3,3,2019-03-21 13:46:43.178000+00:00
31328988,2,2,0,2,2,2019-03-23 16:56:57.605000+00:00
31328995,2,2,0,2,2,2019-03-17 12:03:20.680000+00:00
31329006,1,1,0,2,2,2019-03-24 19:21:50.352000+00:00
31329114,-1,1,2,2,2,2019-03-16 22:20:44.820000+00:00
31329122,0,1,1,3,3,2019-03-26 11:31:19.914000+00:00
31329390,2,2,0,5,6,2019-03-26 01:48:54.255000+00:00
31329397,2,2,0,4,4,2019-03-27 16:52:56.666000+00:00
31329400,3,3,0,3,3,2019-03-17 12:59:24.282000+00:00
31329402,2,2,0,3,3,2019-03-23 20:29:08.163000+00:00
31329406,1,1,0,3,3,2019-03-25 16:38:27.015000+00:00
31329412,1,1,0,2,2,2019-03-26 14:23:25.642000+00:00
31329558,0,2,2,3,3,2019-03-16 01:56:04.197000+00:00
31329561,3,3,0,3,3,2019-03-26 23:14:56.461000+00:00
31329777,0,2,2,3,3,2019-03-23 19:09:34.756000+00:00
31329784,4,4,0,5,5,2019-03-27 13:49:48.542000+00:00
31330275,-3,1,4,4,4,2019-03-25 21:48:54.060000+00:00
31330280,2,3,1,3,3,2019-03-28 09:48:05.774000+00:00
31330286,2,3,1,5,5,2019-03-27 18:16:47.814000+00:00
31330630,3,5,2,6,6,2019-03-24 07:55:59.806000+00:00
31330867,2,2,0,2,2,2019-03-26 15:48:23.548000+00:00
31330872,1,2,1,2,2,2019-03-17 16:02:09.360000+00:00
31330883,1,2,1,3,3,2019-03-25 09:04:33.721000+00:00
31331058,-1,1,2,3,4,2019-03-21 19:24:11.218000+00:00
31331061,-2,1,3,3,3,2019-03-27 05:06:23.650000+00:00
31331067,1,3,2,4,5,2019-03-22 06:46:52.021000+00:00
31331332,2,2,0,3,3,2019-03-26 03:45:33.361000+00:00
31331339,3,3,0,3,3,2019-03-25 10:31:51.511000+00:00
31331347,3,3,0,4,4,2019-03-27 12:44:20.690000+00:00
31331354,1,1,0,1,1,2019-03-27 06:53:44.504000+00:00
31331593,0,2,2,3,3,2019-03-23 18:38:19.749000+00:00
31331601,0,2,2,5,9,2019-03-22 22:11:32.199000+00:00
31331609,1,2,1,3,3,2019-03-23 22:03:03.277000+00:00
31331744,0,3,3,4,4,2019-03-24 16:44:40.320000+00:00
31331749,-1,1,2,2,2,2019-03-24 14:59:56.345000+00:00
31331758,0,1,1,2,2,2019-03-20 19:25:30.146000+00:00
31331961,3,3,0,4,4,2019-03-27 12:35:50.663000+00:00
31331969,1,1,0,3,4,2019-03-21 19:07:01.375000+00:00
31331977,2,2,0,2,2,2019-03-22 12:39:14.969000+00:00
31331987,4,4,0,4,4,2019-03-25 14:59:21.268000+00:00
31332015,1,1,0,2,2,2019-03-24 19:44:36.030000+00:00
31332278,1,1,0,3,3,2019-03-24 10:06:04.248000+00:00
31332284,1,1,0,2,2,2019-03-25 00:14:44.194000+00:00
31332292,1,3,2,5,5,2019-03-23 16:36:44.192000+00:00
31332300,3,3,0,3,3,2019-03-26 07:06:10.920000+00:00
31332685,2,2,0,2,2,2019-03-22 21:28:55.507000+00:00
31332696,2,2,0,3,3,2019-03-23 19:43:01.599000+00:00
31332703,3,3,0,3,3,2019-03-20 10:27:11.395000+00:00
31332847,0,1,1,4,4,2019-03-26 00:01:03.973000+00:00
31332949,2,2,0,2,2,2019-03-24 16:30:18.775000+00:00
31332970,1,1,0,2,2,2019-03-24 10:09:02.825000+00:00
31332981,3,3,0,3,3,2019-03-26 13:32:07.265000+00:00
31333025,3,3,0,3,3,2019-03-23 18:43:27.480000+00:00
31333034,2,2,0,3,3,2019-03-25 00:38:37.346000+00:00
31333048,2,2,0,3,3,2019-03-18 13:23:35.407000+00:00
31333058,2,2,0,4,5,2019-03-21 17:00:01.111000+00:00
31333068,1,1,0,1,1,2019-03-26 09:44:36.003000+00:00
31333070,2,3,1,4,4,2019-03-23 20:09:30.277000+00:00
31333085,2,2,0,3,3,2019-03-26 16:45:22.173000+00:00
31333091,2,2,0,2,2,2019-03-23 13:21:06.941000+00:00
31333243,1,1,0,1,1,2019-03-14 18:46:49.811000+00:00
31333340,3,3,0,3,3,2019-03-23 17:47:37.428000+00:00
31333357,1,2,1,5,8,2019-03-23 04:38:51.721000+00:00
31333368,3,3,0,4,4,2019-03-27 19:16:05.340000+00:00
31333606,2,3,1,4,4,2019-03-25 11:12:29.030000+00:00
31333616,2,3,1,5,5,2019-03-27 18:14:15.117000+00:00
31333621,1,1,0,3,3,2019-03-26 23:24:08.014000+00:00
31333970,1,1,0,1,1,2019-03-15 19:09:12.855000+00:00
31334151,0,2,2,3,3,2019-03-26 20:55:41.720000+00:00
31334171,1,1,0,1,1,2019-03-15 08:50:54.419000+00:00
31334180,1,1,0,1,1,2019-03-21 13:27:11.145000+00:00
31334263,1,1,0,1,1,2019-03-20 09:48:50.502000+00:00
31334276,1,1,0,1,1,2019-03-26 09:46:20.831000+00:00
31334398,2,2,0,2,2,2019-03-25 21:10:14.124000+00:00
31334438,2,3,1,4,4,2019-03-25 21:17:05.571000+00:00
31334442,1,3,2,3,3,2019-03-25 08:16:12.584000+00:00
31334448,1,2,1,3,3,2019-03-26 12:36:15.378000+00:00
31334452,-2,1,3,4,4,2019-03-26 14:09:30.218000+00:00
31334580,3,3,0,4,4,2019-03-27 22:58:24.372000+00:00
31334590,2,2,0,2,2,2019-03-26 02:48:52.598000+00:00
31334596,5,5,0,5,5,2019-03-25 11:20:57.947000+00:00
31334603,3,3,0,4,4,2019-03-26 11:20:20.833000+00:00
31334631,0,2,2,4,4,2019-03-24 22:26:58.878000+00:00
31334666,2,2,0,2,2,2019-03-20 10:10:19.109000+00:00
31334695,4,4,0,4,4,2019-03-27 21:45:23.190000+00:00
31334702,2,2,0,2,2,2019-03-26 10:37:12.603000+00:00
31334712,4,4,0,4,4,2019-03-26 12:00:33.644000+00:00
31334910,2,2,0,6,6,2021-05-02 01:21:08.192000+00:00
31334975,0,1,1,1,1,2019-03-16 12:55:12.682000+00:00
31335106,2,2,0,2,2,2019-03-26 07:30:59.579000+00:00
31335107,1,1,0,1,1,2019-03-22 20:18:32.860000+00:00
31335114,0,1,1,2,2,2019-03-28 15:08:23.587000+00:00
31335122,2,2,0,5,6,2019-03-26 09:13:40.387000+00:00
31335130,3,3,0,3,3,2019-03-22 09:22:43.752000+00:00
31335221,2,2,0,3,3,2019-03-24 16:42:41.809000+00:00
31335227,4,4,0,6,6,2019-03-26 16:01:50.968000+00:00
31335234,2,2,0,3,3,2019-03-22 15:51:45.743000+00:00
31335242,4,4,0,4,4,2019-03-25 00:21:48.630000+00:00
31335592,1,1,0,2,2,2019-03-27 09:08:59.688000+00:00
31335711,1,1,0,1,1,2019-03-14 20:17:44.356000+00:00
31335964,2,2,0,3,3,2019-03-23 15:04:18.842000+00:00
31335972,3,3,0,3,3,2019-03-25 09:51:58.898000+00:00
31335977,3,3,0,4,4,2019-03-22 15:55:19.583000+00:00
31335984,1,1,0,3,3,2019-03-26 13:18:27.037000+00:00
31336053,-1,1,2,4,6,2019-11-24 17:24:38.480000+00:00
31336157,1,1,0,1,1,2019-03-15 16:20:46.922000+00:00
31336530,3,3,0,5,5,2019-03-21 13:39:03.603000+00:00
31336535,2,2,0,2,2,2019-03-25 13:15:57.418000+00:00
31336538,1,1,0,3,3,2019-03-25 12:22:25.539000+00:00
31336542,3,3,0,4,4,2019-03-27 17:38:44.420000+00:00
31336620,1,1,0,1,1,2019-03-25 16:04:33.913000+00:00
31336628,1,1,0,1,1,2019-03-14 17:13:16.327000+00:00
31336696,1,1,0,1,1,2019-03-25 21:21:02.664000+00:00
31336792,5,5,0,6,6,2019-03-25 17:01:47.684000+00:00
31336797,0,1,1,2,2,2019-03-14 19:20:43.828000+00:00
31336805,2,2,0,3,3,2019-03-26 16:48:40.857000+00:00
31336813,1,2,1,3,3,2019-03-22 16:30:04.535000+00:00
31336958,1,1,0,1,1,2019-03-18 13:38:13.471000+00:00
31337157,0,1,1,4,4,2019-03-23 22:03:42.605000+00:00
31337166,2,2,0,2,2,2019-03-19 21:47:11.653000+00:00
31337177,0,1,1,2,2,2019-03-19 09:01:17.369000+00:00
31337191,3,3,0,4,4,2019-03-27 15:40:36.442000+00:00
31337193,1,1,0,1,1,2019-03-17 18:58:45.106000+00:00
31337390,-2,1,3,4,4,2019-03-21 00:53:05.488000+00:00
31337399,1,1,0,1,2,2019-03-19 01:37:16.027000+00:00
31337862,1,1,0,1,1,2019-03-16 22:54:20.230000+00:00
31338047,2,2,0,2,2,2019-03-22 10:39:41.609000+00:00
31338053,1,1,0,1,1,2019-03-15 10:04:54.484000+00:00
31338062,4,4,0,6,6,2019-03-26 16:43:41.595000+00:00
31338068,3,3,0,3,3,2019-03-26 23:00:17.614000+00:00
31338230,0,1,1,2,2,2019-03-26 14:37:17.322000+00:00
31338260,0,1,1,1,1,2019-03-20 22:44:32.478000+00:00
31338975,1,1,0,1,1,2019-03-24 17:35:43.283000+00:00
31338980,1,1,0,1,1,2019-03-16 19:09:00.338000+00:00
31339016,-1,1,2,2,2,2019-03-23 01:01:02.498000+00:00
31339038,-1,1,2,3,6,2019-03-18 13:32:56.282000+00:00
31339358,1,1,0,1,1,2019-03-24 16:13:03.185000+00:00
31339364,3,3,0,3,3,2019-03-20 19:38:15.232000+00:00
31339369,1,1,0,2,2,2019-03-26 18:08:53.216000+00:00
31339375,2,2,0,3,3,2019-03-24 19:27:20.865000+00:00
31339640,1,1,0,1,1,2019-03-15 17:06:25.927000+00:00
31339649,1,1,0,1,1,2019-03-18 14:46:28.978000+00:00
31339657,1,1,0,1,1,2019-03-16 15:02:33.746000+00:00
31339668,1,1,0,1,1,2019-03-24 04:56:28.661000+00:00
31339677,0,1,1,2,2,2019-03-16 07:43:23.477000+00:00
31339686,3,4,1,4,4,2019-03-28 00:36:40.805000+00:00
31339698,1,1,0,1,1,2019-03-26 08:32:16.147000+00:00
31339799,2,2,0,3,3,2019-03-22 13:17:33.844000+00:00
31339805,-1,1,2,3,3,2019-03-25 20:48:38.783000+00:00
31339809,2,2,0,2,2,2019-03-25 11:44:10.415000+00:00
31339817,2,2,0,2,2,2019-03-24 09:07:11.262000+00:00
31339851,1,1,0,1,1,2019-03-20 08:53:05.803000+00:00
31339930,-1,2,3,4,4,2019-03-27 01:27:28.925000+00:00
31339986,-3,1,4,4,4,2019-03-23 12:51:05.805000+00:00
31340567,-3,1,4,6,6,2021-07-02 16:48:47.675000+00:00
31340730,1,1,0,2,2,2019-03-26 20:01:59.787000+00:00
31340735,2,2,0,2,2,2019-03-16 21:57:18.523000+00:00
31340743,2,2,0,2,2,2019-03-26 15:29:28.584000+00:00
31340748,2,2,0,3,3,2019-03-20 14:30:35.587000+00:00
31341308,1,1,0,2,2,2019-03-24 14:49:46.310000+00:00
31341319,3,3,0,3,3,2019-03-25 23:27:30.223000+00:00
31341371,1,1,0,1,1,2019-03-19 10:51:42.943000+00:00
31341386,-2,1,3,3,3,2019-03-26 13:57:44.258000+00:00
31341392,2,2,0,2,2,2019-03-23 15:50:08.627000+00:00
31341399,1,1,0,3,3,2019-03-16 17:30:46.148000+00:00
31341415,1,2,1,4,4,2019-03-21 13:45:31.075000+00:00
31341419,1,1,0,2,2,2019-03-23 19:25:26.154000+00:00
31341641,4,4,0,5,5,2019-03-27 04:26:54.429000+00:00
31341647,1,1,0,1,1,2019-03-21 12:29:37.661000+00:00
31341653,0,1,1,3,3,2019-03-20 05:38:12.536000+00:00
31341660,0,1,1,2,2,2019-03-21 17:25:31.726000+00:00
31342094,2,3,1,3,3,2019-03-21 17:32:47.685000+00:00
31342101,2,2,0,2,2,2019-03-27 19:53:00.753000+00:00
31342106,1,1,0,2,2,2019-03-25 21:23:53.228000+00:00
31342111,1,1,0,1,1,2019-03-25 06:12:00.835000+00:00
31342281,1,2,1,3,3,2019-03-26 21:00:59.186000+00:00
31342288,0,1,1,2,2,2019-03-23 16:16:46.653000+00:00
